city,date,sum,mean
41031,20200202,1280.6682,25.613365
41031,20200203,1500.3376,30.006752
41031,20200204,1590.2351,31.804703
41031,20200205,1527.489,30.54978
41031,20200206,1549.4066,30.988132
41031,20200207,1626.1737,32.523476
41031,20200208,1445.784,28.915682
41031,20200209,1288.5226,25.770452
41031,20200210,1498.8201,29.976402
41031,20200211,1544.3391,30.886782
41031,20200212,1553.6852,31.073704
41031,20200213,1623.0377,32.460754
41031,20200214,1771.6609,35.433216
41031,20200215,1492.316,29.846321
41031,20200216,1302.0707,26.041414
41031,20200217,1490.0468,29.800936
41031,20200218,1636.1892,32.723785
41031,20200219,1644.7653,32.895306
41031,20200220,1654.143,33.08286
41031,20200221,1675.2279,33.50456
41031,20200222,1486.5798,29.731596
41031,20200223,1396.1869,27.923738
41031,20200224,1539.5648,30.791296
41031,20200225,1597.4147,31.948294
41031,20200226,1604.9634,32.099266
41031,20200227,1684.0476,33.680954
41031,20200228,1702.1265,34.04253
41031,20200229,1477.4836,29.549673
41033,20200201,46.423725,1.1053268
41033,20200202,42.259907,1.0061883
41033,20200203,49.50863,1.1787769
41033,20200204,52.475098,1.249407
41033,20200205,50.40458,1.200109
41033,20200206,51.12783,1.2173293
41033,20200207,53.66101,1.2776431
41033,20200208,47.708458,1.1359156
41033,20200209,42.519085,1.0123591
41033,20200210,49.458553,1.1775846
41033,20200211,50.960606,1.2133478
41033,20200212,51.269012,1.2206907
41033,20200213,53.557533,1.2751794
41033,20200214,58.461845,1.3919487
41033,20200215,49.24393,1.1724745
41033,20200216,42.966152,1.0230036
41033,20200217,49.16905,1.1706916
41033,20200218,53.99151,1.2855121
41033,20200219,54.274506,1.2922502
41033,20200220,54.58395,1.2996179
41033,20200221,55.279724,1.3161839
41033,20200222,49.05464,1.1679677
41033,20200223,46.07183,1.0969484
41033,20200224,50.803066,1.2095969
41033,20200225,52.712013,1.2550479
41033,20200226,52.961105,1.2609787
41033,20200227,55.570755,1.3231132
41033,20200228,56.167328,1.3373173
41033,20200229,48.75449,1.1608212
41035,20200201,3949.369,23.369047
41035,20200202,3595.1438,21.27304
41035,20200203,4211.8086,24.921944
41035,20200204,4464.172,26.415218
41035,20200205,4288.029,25.372952
41035,20200206,4349.557,25.737024
41035,20200207,4565.0605,27.012192
41035,20200208,4058.6633,24.015759
41035,20200209,3617.1924,21.403505
41035,20200210,4207.5483,24.896736
41035,20200211,4335.331,25.652847
41035,20200212,4361.568,25.808094
41035,20200213,4556.2573,26.960102
41035,20200214,4973.478,29.428864
41035,20200215,4189.29,24.788698
41035,20200216,3655.2253,21.628551
41035,20200217,4182.92,24.751005
41035,20200218,4593.1763,27.178558
41035,20200219,4617.252,27.321018
41035,20200220,4643.577,27.476788
41035,20200221,4702.7676,27.827026
41035,20200222,4173.187,24.693415
41035,20200223,3919.4321,23.191906
41035,20200224,4321.9287,25.573544
41035,20200225,4484.327,26.534481
41035,20200226,4505.518,26.65987
41035,20200227,4727.527,27.973532
41035,20200228,4778.2783,28.273836
41035,20200229,4147.6523,24.542322
41037,20200201,4121.188,17.53697
41037,20200202,3751.5522,15.964052
41037,20200203,4395.045,18.702318
41037,20200204,4658.3887,19.822931
41037,20200205,4474.5815,19.040773
41037,20200206,4538.7866,19.313986
41037,20200207,4763.666,20.27092
41037,20200208,4235.2373,18.022285
41037,20200209,3774.56,16.061958
41037,20200210,4390.5996,18.683403
41037,20200211,4523.9414,19.250814
41037,20200212,4551.32,19.36732
41037,20200213,4754.4795,20.231827
41037,20200214,5189.8516,22.084475
41037,20200215,4371.5474,18.60233
41037,20200216,3814.2476,16.23084
41037,20200217,4364.8994,18.57404
41037,20200218,4793.005,20.395765
41037,20200219,4818.128,20.502672
41037,20200220,4845.598,20.619566
41037,20200221,4907.3643,20.8824
41037,20200222,4354.743,18.530823
41037,20200223,4089.9492,17.40404
41037,20200224,4509.9565,19.191305
41037,20200225,4679.42,19.912426
41037,20200226,4701.5327,20.006523
41037,20200227,4933.2,20.992342
41037,20200228,4986.1597,21.217701
41037,20200229,4328.0977,18.417437
41039,20200201,5185.061,37.302597
41039,20200202,4720.005,33.95687
41039,20200203,5529.614,39.781395
41039,20200204,5860.9385,42.165024
41039,20200205,5629.6826,40.501312
41039,20200206,5710.4624,41.082462
41039,20200207,5993.3936,43.11794
41039,20200208,5328.5527,38.33491
41039,20200209,4748.9526,34.165127
41039,20200210,5524.0205,39.741154
41039,20200211,5691.785,40.948093
41039,20200212,5726.231,41.195908
41039,20200213,5981.835,43.034782
41039,20200214,6529.5977,46.97552
41039,20200215,5500.05,39.568703
41039,20200216,4798.885,34.52435
41039,20200217,5491.686,39.508533
41039,20200218,6030.3057,43.383495
41039,20200219,6061.914,43.610893
41039,20200220,6096.4756,43.859535
41039,20200221,6174.1865,44.41861
41039,20200222,5478.908,39.416607
41039,20200223,5145.7583,37.019844
41039,20200224,5674.1895,40.821507
41039,20200225,5887.3994,42.355392
41039,20200226,5915.22,42.555542
41039,20200227,6206.6924,44.652462
41039,20200228,6273.323,45.13182
41039,20200229,5445.384,39.175423
